method,K,actual_K,seed,classifier,accuracy,precision,recall,f1,pr_auc,fpr,fnr,train_time_s,inference_ms
Consensus,8,8,82,XGB,0.9627901163692998,0.8085773064510107,0.8618771659269233,0.8136680976258346,0.8542191610746956,0.003831835620131284,0.13812283407307654,1.7491330000002563,0.0010391783967594775
Consensus,8,8,82,LGBM,0.9620814351618499,0.8085094515747258,0.861871615737481,0.8131621899156085,0.8525167417359427,0.003902436907838826,0.138128384262519,1.292063099999723,0.0029606926397422015
Consensus,8,8,82,KNN,0.7570734212958703,0.7376924819435617,0.6928253852203111,0.5929887058615895,0.5744634407126451,0.02473405898215805,0.3071746147796888,0.1473270999995293,0.07527984873227085
Consensus,8,8,82,MLP,0.9638407774617401,0.7963674668381904,0.8457546968056103,0.804060061242807,0.8464640402485433,0.00414263430379609,0.15424530319438962,48.22661280000011,0.001446546071832951
Consensus,16,16,42,DT,0.9942247975245601,0.8886474931433115,0.8984372601525663,0.8900784020979924,0.8953406198232315,0.0005948573107999889,0.10156273984743366,0.10787720000007539,5.182245063706975e-05
Consensus,16,16,42,RF,0.9942563860279929,0.8890317287493323,0.8982289979654393,0.8905232571756958,0.8990004406495398,0.0005912257336258209,0.10177100203456062,1.345166699999936,0.003025780476382417
Consensus,16,16,42,XGB,0.9942316645905237,0.889007639449764,0.8984609819430774,0.8901650678723808,0.89870420727398,0.0005946093937236013,0.10153901805692253,1.8787706999992224,0.001012778099003199
Consensus,16,16,42,LGBM,0.994487119444372,0.8900845085009863,0.898645545247787,0.890472208194874,0.8984982023767916,0.0005678475122192644,0.10135445475221308,1.1898888999994597,0.0026947444970763248
Consensus,16,16,42,KNN,0.9629109767302603,0.8387336553404957,0.7759780299972606,0.7559444482928329,0.7291383013456352,0.0038881235107373056,0.2240219700027394,0.006345899999359972,0.06101193921822538
Consensus,16,16,42,MLP,0.9930422887656174,0.8863934237895208,0.8948439649497445,0.8876634400117022,0.8976722436553086,0.0009072825399847144,0.10515603505025536,34.44413390000045,0.0006797502585446406
Consensus,16,16,52,DT,0.9943387908195569,0.8901675341320556,0.8984745040046421,0.8898028697287735,0.8954529131815484,0.0005851851022454812,0.1015254959953578,0.11622709999937797,5.2308913589238265e-05
Consensus,16,16,52,RF,0.9944651448332883,0.8880551548399689,0.8986040030011772,0.8896644627193794,0.898921668742165,0.0005700902540799577,0.10139599699882276,1.30472970000028,0.0027900497587605316
Consensus,16,16,52,XGB,0.8123642896088932,0.790598778003449,0.8257165842391174,0.7407340914642602,0.8964576321577848,0.01893417638375835,0.17428341576088252,1.870123199999398,0.001011281765330294
Consensus,16,16,52,LGBM,0.9944157019583498,0.8898274782327237,0.8986089593532125,0.889994510592226,0.8984081251058512,0.0005761002310644168,0.10139104064678758,1.283550500000274,0.0027731246386208815
Consensus,16,16,52,KNN,0.9629302045149585,0.8397800645609698,0.7759893322488254,0.7557902871361132,0.7287628361039828,0.003889535176735548,0.22401066775117454,0.006980899999689427,0.061268021447220176
Consensus,16,16,52,MLP,0.99274700492918,0.8656803334516564,0.8929726594538566,0.8751602966111873,0.8957322323741106,0.0009370998424870598,0.10702734054614334,20.160940599999776,0.0010574033151440712
Consensus,16,16,62,DT,0.9938004128480057,0.8900361723952532,0.8980202372464987,0.8911132151820856,0.8952131166273475,0.000637174900808104,0.10197976275350132,0.10356690000116942,5.34213782759779e-05
Consensus,16,16,62,RF,0.9938361215910168,0.8707704498610284,0.897184186625535,0.8785491034510565,0.8985777174905973,0.0006329128314696667,0.10281581337446491,1.3205517000005784,0.0027813958822338948
Consensus,16,16,62,XGB,0.993834748177824,0.8901369654660589,0.8981411626583746,0.89111604941265,0.8984298560648576,0.0006338748767934803,0.1018588373416253,1.9154853999989427,0.0010273590775058536
Consensus,16,16,62,LGBM,0.9938663366812569,0.8901130524880074,0.8979448922138026,0.8912893974447316,0.898685591208622,0.0006303545026097641,0.10205510778619731,1.2547204999991663,0.0026243507532481103
Consensus,16,16,62,KNN,0.9628793882268274,0.8350524663411727,0.775864299970247,0.7561950304257391,0.728891410686934,0.0039011382894284636,0.22413570002975297,0.006595900000320398,0.06112358342729575
Consensus,16,16,62,MLP,0.9919531721037806,0.8485808318185762,0.8910525754927152,0.8642130576212976,0.8961694307245537,0.0010161525855666553,0.10894742450728487,17.393858600000385,0.0005689057879740832
Consensus,16,16,72,DT,0.9937468497334891,0.8891583443783612,0.8976288278046394,0.8907459672126095,0.8954873475063824,0.0006426169262048118,0.10237117219536077,0.10638029999972787,5.073388333947982e-05
Consensus,16,16,72,RF,0.9937743179973438,0.888852070069818,0.8975814703884417,0.8909528212156703,0.8989731153652979,0.0006392955865399389,0.10241852961155817,1.302336299999297,0.0028339856588199476
Consensus,16,16,72,XGB,0.8042968605147828,0.7938139810005757,0.8221094299041762,0.7382052308321303,0.8988531392500778,0.01974752928318161,0.17789057009582382,1.9012744999999995,0.0009954457618539466
