method,K,actual_K,seed,classifier,accuracy,precision,recall,f1,pr_auc,fpr,fnr,train_time_s,inference_ms
AutoEncoder,8,8,52,DT,0.9944157019583498,0.8864859207814249,0.8984241208422243,0.8876618907793015,0.8944125552834137,0.0005763531606860141,0.10157587915777563,0.30855419999716105,6.188174088669883e-05
AutoEncoder,8,8,52,RF,0.9944651448332883,0.8979179414205879,0.8990925745940357,0.8901338028528001,0.8994277726313669,0.0005729537649229461,0.10090742540596424,2.0281495000017458,0.003612873001859648
AutoEncoder,8,8,52,XGB,0.9943676324966042,0.8946322900148178,0.8987434055483448,0.8894984359263697,0.8990348243639454,0.0005963403068993439,0.10125659445165511,2.614599599997746,0.001370849854347134
AutoEncoder,8,8,52,LGBM,0.9944445436353972,0.8996276924840411,0.8989868451427572,0.8900327972691414,0.899210286255029,0.0005866207297642511,0.10101315485724272,1.6651514999975916,0.0037810611814398528
AutoEncoder,8,8,52,KNN,0.9634012852400657,0.8357652314892814,0.7764467083191284,0.756977288217924,0.7293563320372045,0.003792602181648356,0.22355329168087149,0.19366689999878872,0.029141149107349166
AutoEncoder,8,8,52,MLP,0.9931672693661561,0.8669998642483583,0.8957174661088991,0.8757396337294312,0.8921331899362357,0.0007039621934848141,0.10428253389110073,59.46724119999999,0.0008315014290295065
AutoEncoder,8,8,62,DT,0.9938938049451116,0.8921592937225569,0.8985501969642546,0.8912581613477026,0.8965984390104464,0.0006294193943440233,0.10144980303574531,0.2952783000000636,7.015394588127827e-05
AutoEncoder,8,8,62,RF,0.9938869378791478,0.891492084522828,0.8985962114758884,0.891146819547972,0.899271621357034,0.0006303452446426771,0.1014037885241114,2.0013832000040566,0.003455623646328419
AutoEncoder,8,8,62,XGB,0.9938416152437877,0.8906445635374262,0.8982618403709706,0.8907330489445074,0.8990004203630576,0.0006444715729527567,0.1017381596290294,2.6781644000002416,0.0013701473535060558
AutoEncoder,8,8,62,LGBM,0.9938265076986676,0.8910008767087059,0.8983396162773237,0.8909700425429727,0.8993050042995667,0.0006484950601837452,0.10166038372267623,1.6823564000005717,0.0036572058183237345
AutoEncoder,8,8,62,KNN,0.9633188804485018,0.8363081986677935,0.7765294099558738,0.7571984727839282,0.7288960607326386,0.003800871439886918,0.22347059004412614,0.20578159999422496,0.027979020701456428
AutoEncoder,8,8,62,MLP,0.9931686427793488,0.8632508316767351,0.8949959234454992,0.874336673685732,0.8889271276887616,0.0007037258514500492,0.10500407655450081,44.37498380000034,0.001235194399766101
AutoEncoder,8,8,72,DT,0.9938979251846898,0.8922130957042258,0.8985614085836261,0.8915213407344428,0.8972060185069374,0.0006282532249985394,0.10143859141637394,0.3020193000047584,7.10444669911366e-05
AutoEncoder,8,8,72,RF,0.9938773239867987,0.8914592239990398,0.8983368438886934,0.8912980930554205,0.8993527086027644,0.0006307968019678761,0.10166315611130652,1.9863765999980387,0.003402906966366364
AutoEncoder,8,8,72,XGB,0.9934694202685572,0.8888628309537532,0.8822960562616504,0.8818649340059654,0.8931138259563978,0.0006836128505604252,0.11770394373834947,2.5588108000010834,0.0014143400818370164
AutoEncoder,8,8,72,LGBM,0.9938649632680642,0.891951556816734,0.898388300482248,0.8914763336587483,0.8994490643659729,0.0006436050996415199,0.10161169951775198,1.591310899995733,0.0035625295798786495
AutoEncoder,8,8,72,KNN,0.9633930447609094,0.8444658885336335,0.7773275988050725,0.758427438618158,0.7298747493076063,0.0037931102110315544,0.22267240119492743,0.192972999997437,0.021489684980214457
AutoEncoder,8,8,72,MLP,0.9936493373968052,0.860975250249157,0.8955878318068663,0.8717051974010135,0.891075128752411,0.0006556738638144783,0.10441216819313362,49.16838509999798,0.0011544907177881644
AutoEncoder,8,8,82,DT,0.9938484823097514,0.8865337646013746,0.8977002426017453,0.8891173895740074,0.8948896284172164,0.0006332931654365564,0.10229975739825473,0.3101319000052172,6.629973643979703e-05
AutoEncoder,8,8,82,RF,0.9938828176395696,0.891536206748126,0.8984462801356367,0.8912718324818893,0.899295030816884,0.0006351236941637632,0.1015537198643633,2.004848199998378,0.003411263636285901
AutoEncoder,8,8,82,XGB,0.9938265076986676,0.8916325527067661,0.8982905081232403,0.8913087573673373,0.8992632047552757,0.0006493117545165138,0.10170949187675968,2.720883699999831,0.0014197518791690576
AutoEncoder,8,8,82,LGBM,0.9938484823097514,0.8913228646679011,0.898251334655918,0.8912478383906629,0.8992325982836906,0.0006462963678984512,0.101748665344082,1.9119208000047365,0.0038576369327312635
