method,K,actual_K,seed,classifier,accuracy,precision,recall,f1,pr_auc,fpr,fnr,train_time_s,inference_ms
XGB_Importance,4,4,42,DT,0.9396796925751909,0.45948869819015437,0.43930090819521633,0.3660045840475556,0.4258151471807463,0.006314823045212689,0.5606990918047834,0.03694259999974747,6.14353815928492e-05
XGB_Importance,4,4,42,RF,0.9457900078696576,0.4707960190054778,0.4400350240286962,0.3732260458619699,0.45116191822389773,0.005696254903854335,0.5599649759713036,1.099537699999928,0.002771298685782553
XGB_Importance,4,4,42,XGB,0.9433947752615323,0.4851984774683665,0.4399227070282118,0.3705152989002162,0.4512850645827647,0.00593345400663097,0.560077292971788,1.4324605000001611,0.0009133094725658436
XGB_Importance,4,4,42,LGBM,0.9426558789638422,0.4622562756539971,0.4397938021527599,0.3695879158598113,0.45129399236811274,0.006007902347788832,0.5602061978472398,0.8696899999995367,0.0016430849332486751
XGB_Importance,4,4,42,KNN,0.6973560422626708,0.336172602300187,0.29851930839639296,0.16508255662742863,0.17446068183920085,0.030771947912734948,0.7014806916036069,0.07607629999984056,0.220385606904423
XGB_Importance,4,4,42,MLP,0.6211371037187909,0.37010387840733167,0.38077609687120006,0.31647367270175714,0.4412714211386751,0.03849928276372315,0.6192239031287998,31.66766160000043,0.0017040756036460626
XGB_Importance,4,4,52,DT,0.940433696418001,0.45477106211599416,0.43927437314028916,0.3666029093579565,0.4269808416055786,0.006241328552405818,0.5607256268597106,0.03798820000156411,5.9497495581391154e-05
XGB_Importance,4,4,52,RF,0.9426091829152893,0.46193483822832615,0.43961579758313185,0.3691292598503738,0.4511483742307316,0.006016416690518007,0.5603842024168679,1.0952270000016142,0.0027369467376659787
XGB_Importance,4,4,52,XGB,0.9417878818260352,0.4610274776298334,0.43945009827847387,0.36811019767039993,0.45118230355170175,0.0061029954399543455,0.5605499017215259,1.3461748999980045,0.0009183972817369517
XGB_Importance,4,4,52,LGBM,0.9421751843463858,0.462142899264983,0.43957617764422496,0.3686907584442547,0.4511263123933852,0.006061180519555965,0.5604238223557749,0.8812644999998156,0.00167812509871528
XGB_Importance,4,4,52,KNN,0.6974878899291731,0.3342638996889734,0.2986283463645024,0.1652421850848293,0.1745244535505928,0.030754666194162394,0.7013716536354975,0.07492050000291783,0.17706277281136176
XGB_Importance,4,4,52,MLP,0.6211165025208999,0.370097294089731,0.38071925500527104,0.3164404534185677,0.4420550918486971,0.03850522383735221,0.6192807449947287,36.595245099997555,0.0018610688176150733
XGB_Importance,4,4,62,DT,0.93701527098129,0.45547423377364576,0.4389647344516714,0.3631728525180136,0.421712452580907,0.0065862093878669755,0.5610352655483284,0.03467540000201552,5.9810084420957e-05
XGB_Importance,4,4,62,RF,0.9392333332875529,0.46123031098672873,0.4393191678859587,0.36562123283243364,0.45118197732631227,0.0063575917283763715,0.5606808321140411,1.0838861000011093,0.002754642067920545
XGB_Importance,4,4,62,XGB,0.938832296635275,0.46083998642269586,0.4393515662276745,0.36531092678275223,0.4511134103954286,0.006396269222015509,0.5606484337723253,1.5846352000007755,0.0009010554680419552
XGB_Importance,4,4,62,LGBM,0.93991042599157,0.4597490738555276,0.439431644757348,0.36640674411568436,0.45130173170759924,0.006287277773595085,0.5605683552426519,0.8800105999980588,0.0017484081454404088
XGB_Importance,4,4,62,KNN,0.6972708906447214,0.333017727661366,0.2985330725437677,0.16509079789433379,0.17437009648604562,0.030779177309262627,0.7014669274562322,0.07437810000192258,0.17631940728980552
XGB_Importance,4,4,62,MLP,0.6211343568924055,0.3701030096986529,0.38076851795574285,0.3164692622074484,0.4415264757094712,0.038500078578919586,0.6192314820442569,33.94089779999922,0.0015326107348725697
XGB_Importance,4,4,72,DT,0.941491224576405,0.4595328517893952,0.4394711822823532,0.3679419548202517,0.42871247382286154,0.006131687688558971,0.5605288177176465,0.03480219999983092,5.856206385292094e-05
XGB_Importance,4,4,72,RF,0.945269484269612,0.46544699321828775,0.439905666424,0.37241603603787116,0.45114204843367567,0.005748556282007289,0.5600943335759998,1.093858000000182,0.002750599838210284
XGB_Importance,4,4,72,XGB,0.9439015647296505,0.4692760099717276,0.43978403653394665,0.37082115864409315,0.4512154788082433,0.005887279782322199,0.5602159634660532,1.3807625999979791,0.0008854084462159537
XGB_Importance,4,4,72,LGBM,0.9427987139358863,0.46236239293487885,0.4397371090072689,0.36970002950753106,0.45119781175684004,0.005998406846334463,0.5602628909927307,0.8909553000012238,0.0016605502167905265
XGB_Importance,4,4,72,KNN,0.6974247129223073,0.33009169042465764,0.2984432568231909,0.1650551179868275,0.1744212281541489,0.030767353724371928,0.7015567431768089,0.07372159999795258,0.2621064452907715
XGB_Importance,4,4,72,MLP,0.6210533255140342,0.37007716227462295,0.3805449399497555,0.31633857220454037,0.44167012030003,0.038523466026100774,0.6194550600502443,24.013032999999268,0.0011429949746808697
XGB_Importance,4,4,82,DT,0.9386070568716669,0.45547881337881363,0.43909763659265694,0.3647309719516686,0.4239677780227254,0.006425885140175601,0.5609023634073428,0.035961999998107785,6.018516356695801e-05
XGB_Importance,4,4,82,RF,0.9410682133130435,0.46175645168245094,0.439506246838837,0.3675522414654155,0.451094681302484,0.00617125686963472,0.5604937531611628,1.1055105999985244,0.0027107405031900804
XGB_Importance,4,4,82,XGB,0.9398362616791625,0.46232691421962624,0.4394351727885847,0.36637134144725353,0.451220699698408,0.006296895017242582,0.5605648272114151,1.3615794999968784,0.0008924964943625899
XGB_Importance,4,4,82,LGBM,0.9417920020656134,0.4656238255770096,0.43963783608561036,0.36856462426731035,0.4511285853977446,0.006100818328427329,0.5603621639143894,0.8857353000021249,0.001722447477244562
XGB_Importance,4,4,82,KNN,0.6972750108842996,0.33403151594369473,0.298496621914426,0.16502302802644325,0.1744581754420475,0.030778987860627223,0.7015033780855737,0.07580890000099316,0.2632523487425679
XGB_Importance,4,4,82,MLP,0.6209764143752412,0.3697106813588995,0.38039105940436563,0.3161520972512891,0.4364815867417716,0.03854100498237158,0.6196089405956342,13.973322599998937,0.0008442332440190063
XGB_Importance,8,8,42,DT,0.9709317097758178,0.6296882364706508,0.6699678353957464,0.6399855711109486,0.6629105941457792,0.003037789264109815,0.33003216460425344,0.06017029999929946,6.523534121483779e-05
XGB_Importance,8,8,42,RF,0.9824683805947703,0.6534659223598214,0.6710459863611604,0.6544942443743966,0.6883625712105224,0.0018680504765052352,0.32895401363883947,1.2123430000028748,0.0027595108176881994
XGB_Importance,8,8,42,XGB,0.794203646961392,0.5575946915995955,0.5985893771635151,0.5037421883580888,0.6539680795752836,0.020858039713491216,0.40141062283648477,1.7150064000015846,0.001158278316687234
XGB_Importance,8,8,42,LGBM,0.00528764079201992,0.10581153596394235,0.09862777418831974,0.0017373716929708668,0.10013999547474231,0.09997267574534625,0.9013722258116802,1.0183275000017602,0.0011140254328650477
XGB_Importance,8,8,42,KNN,0.9498127351111709,0.5138975113238382,0.49822663279284624,0.45327822895727604,0.42985192159004304,0.005302502948287369,0.5017733672071535,0.14616209999803687,0.09238073719326745
XGB_Importance,8,8,42,MLP,0.976433603025904,0.533059628321696,0.5846841812587975,0.5512111818908487,0.6828779180718829,0.0035261856243636465,0.4153158187412023,27.251305899997533,0.0008169580820550768
XGB_Importance,8,8,52,DT,0.9717021945769406,0.6317353817188183,0.6698252240710463,0.6413262521256793,0.6636578238874096,0.002963804215516877,0.33017477592895367,0.06466569999975036,6.0461631644314736e-05
XGB_Importance,8,8,52,RF,0.9815495671688323,0.6518525162172533,0.6710064126153105,0.6537028609344575,0.6888316106450565,0.001959841359625794,0.3289935873846894,1.2417335000027379,0.0027510461974991373
