method,K,actual_K,seed,classifier,accuracy,precision,recall,f1,pr_auc,fpr,fnr,train_time_s,inference_ms
PCA,8,8,52,RF,0.994594245673405,0.9055361388892038,0.8994304755643883,0.8922452239177272,0.8993383909582562,0.0005571982279271932,0.1005695244356116,1.9584918999971705,0.0027880594083628395
PCA,8,8,52,XGB,0.9945805115414778,0.9045193806344127,0.8994226200611154,0.8923889528596606,0.8998058936909781,0.000559565845048842,0.10057737993888453,1.8285042999996222,0.0010208843956848901
PCA,8,8,52,LGBM,0.9945351889061176,0.9018937617314897,0.8991420005074413,0.8917978851728252,0.8994390503923111,0.0005631343332226705,0.10085799949255855,1.3828473999965354,0.002820124486166461
PCA,8,8,52,KNN,0.963426006677535,0.8435979838129468,0.7779106056747939,0.7582925613674638,0.7308451060478769,0.003792816259982867,0.22208939432520608,0.13951059999817517,0.02210798543632659
PCA,8,8,52,MLP,0.9933142245777784,0.8721884786332076,0.8953995083188138,0.8798269911794069,0.8972550251599654,0.0006856847584812021,0.10460049168118615,19.903114300002926,0.0005812339568155006
PCA,8,8,62,DT,0.9939858236290247,0.8962436335234255,0.8989392355492315,0.8935071425571083,0.8968925040266512,0.0006181319772807255,0.10106076445076846,0.33462990000407444,5.7751612732324646e-05
PCA,8,8,62,RF,0.994014665306072,0.896644561740232,0.8990641940004357,0.8935523723638861,0.8994932550002435,0.0006152201641551332,0.10093580599956427,1.9456884000028367,0.002778466117211622
PCA,8,8,62,XGB,0.9940132918928792,0.8968082678561535,0.8990632487023629,0.8936728244260361,0.899729583202355,0.0006153370575288863,0.10093675129763717,1.8278744999988703,0.0010245167989055954
PCA,8,8,62,LGBM,0.9939611021915554,0.895813997985341,0.8989213552676961,0.8933093317142585,0.8997246112853704,0.0006206094449870741,0.10107864473230392,1.4041561000049114,0.0027127473345491667
PCA,8,8,62,KNN,0.9633161336221163,0.8127322575976015,0.7772462014883212,0.7448213196081201,0.7538756086587723,0.0038020289438960215,0.22275379851167876,0.13951700000325218,0.02488719058716859
PCA,8,8,62,MLP,0.9933526801471749,0.8751722268587123,0.8959183785917018,0.8806986534033177,0.8979679672460023,0.0006818453778702576,0.10408162140829813,28.11679179999919,0.0005815321248216537
PCA,8,8,72,DT,0.9939418744068572,0.8963328135543474,0.898141329046205,0.8933857102434682,0.8969567583443533,0.000622916532376069,0.10185867095379493,0.338335400003416,5.74740459210439e-05
PCA,8,8,72,RF,0.9939926906949883,0.8964705678516582,0.8989098262025035,0.8937384850589518,0.8992890012694718,0.0006174300999547509,0.10109017379749649,1.9636052999994718,0.0027770064536678887
PCA,8,8,72,XGB,0.9939707160839045,0.8903513189659517,0.8978776194285937,0.8911892297129066,0.8994722622665237,0.0006196730981970953,0.10212238057140628,1.8377067999972496,0.0010133620742975825
PCA,8,8,72,LGBM,0.9939226466221589,0.891854093383946,0.8979795346649668,0.8921089388015213,0.8994505660757074,0.0006245927684592409,0.10202046533503321,1.3099856000044383,0.002757921366593786
PCA,8,8,72,KNN,0.9633751903894039,0.8410368631690062,0.7778436201302366,0.7580803738811464,0.7303636574415998,0.003795913129374118,0.2221563798697634,0.14514799999597017,0.021826603288230315
PCA,8,8,72,MLP,0.9938017862611984,0.8696100859358481,0.8957930305490498,0.8788707476321631,0.8977055355868317,0.0006367861619099519,0.10420696945095016,30.363984800002072,0.000707828455195165
PCA,8,8,82,DT,0.9939830768026392,0.8962287720506907,0.8981339709387772,0.8933295537259862,0.897084896168671,0.0006186645096272721,0.10186602906122277,0.3223874999966938,5.807793571346375e-05
PCA,8,8,82,RF,0.9940036780005301,0.8937312726985033,0.8983115582532772,0.8926152079990315,0.8992125571780075,0.0006164033327163634,0.10168844174672284,1.9564344000027631,0.0027553555560658888
PCA,8,8,82,XGB,0.99397346291029,0.8953931746719492,0.8986828384185994,0.8931220751084791,0.8995553186227842,0.000619384399008868,0.10131716158140062,1.841698100004578,0.0010301207367573826
PCA,8,8,82,LGBM,0.9939968109345665,0.8959442550468741,0.8986429406294854,0.8934048106527659,0.8996393961421937,0.0006170613534286095,0.10135705937051454,1.2734064000032959,0.002834851870526052
PCA,8,8,82,KNN,0.96332300068808,0.8126365829122916,0.777038496236149,0.744890170804378,0.7071927046046309,0.0038012722737768823,0.222961503763851,0.14198740000574617,0.02388370074425716
PCA,8,8,82,MLP,0.9931288137967595,0.8731803043841457,0.8947603312009675,0.8799034492025395,0.8961152314062508,0.000720469322613339,0.10523966879903238,18.6100746000011,0.00035389905138116193
PCA,16,16,42,DT,0.9939638490179409,0.8870002348016781,0.8972622153353352,0.8891559062359636,0.8930193977576952,0.0006212978567351169,0.10273778466466481,0.7927498000062769,5.7226007498406874e-05
PCA,16,16,42,RF,0.9944005944132298,0.890119278530484,0.8981050739914689,0.8900673886675884,0.8993709163103155,0.0005766412150689309,0.10189492600853108,3.546024399998714,0.002869205604073386
PCA,16,16,42,XGB,0.9944129551319644,0.8914957852068344,0.8981083673435897,0.8909197386104524,0.8996132705818166,0.0005757458169383686,0.1018916326564103,2.1903591999944183,0.0010210383553069511
PCA,16,16,42,LGBM,0.9942467721356438,0.8966125935349325,0.8986277114904515,0.8927237205436981,0.8997224739312948,0.0005922602862068555,0.10137228850954849,1.449923200001649,0.0029155863169639247
PCA,16,16,42,KNN,0.963328494340851,0.8224232951556656,0.7772697119295615,0.7505722050115928,0.7299478328734974,0.0037970069901810725,0.22273028807043843,0.006800299997848924,0.06084443925599771
PCA,16,16,42,MLP,0.9938471088965586,0.876225484840182,0.8964475863315862,0.8787169925622829,0.8974103719701729,0.0006323870181568471,0.1035524136684138,20.337410499996622,0.00036989711761915145
PCA,16,16,52,DT,0.9939803299762537,0.8892598584734834,0.8976436675298508,0.8896298605830106,0.8932629547494144,0.000623602612231133,0.10235633247014904,0.8403976000045077,5.724853148639002e-05
PCA,16,16,52,RF,0.9945090940554556,0.8910662921138484,0.8979595831185598,0.8903259075675173,0.8994129641948827,0.0005658999154489757,0.10204041688144012,3.674351999994542,0.0028379843513352473
PCA,16,16,52,XGB,0.9942275443509455,0.891871210756749,0.8979093632631974,0.8913608240125204,0.8997115097045182,0.0005943167435039409,0.10209063673680263,2.463275000001886,0.0010345657885465463
PCA,16,16,52,LGBM,0.9942618796807638,0.8960425668611194,0.8985121985674706,0.8923638097323728,0.8993361924850177,0.0005905488978565483,0.10148780143252951,1.6266863999990164,0.0028706408208660048
PCA,16,16,52,KNN,0.9634644622469315,0.8051548439448426,0.778144356432598,0.7587223042251543,0.7297897588898565,0.003784276779139018,0.2218556435674018,0.006584299997484777,0.0612787773326379
PCA,16,16,52,MLP,0.9939418744068572,0.8716547811828035,0.8962764159420757,0.8775770215689581,0.8960739217171051,0.0006226661553636725,0.10372358405792421,25.638537899998482,0.0010780367882452211
PCA,16,16,62,DT,0.9939157795561953,0.8908238323903985,0.8974764603209812,0.8910361580827963,0.8947852455681797,0.0006303058391414645,0.1025235396790188,0.8161614999989979,6.0674785366042384e-05
PCA,16,16,62,RF,0.9939624756047482,0.8919400946011301,0.8979984918671416,0.8915326569251476,0.8994200633446144,0.0006204872228365089,0.10200150813285833,3.5940909999990254,0.0028680699287005782
PCA,16,16,62,XGB,0.9940036780005301,0.896416880491335,0.8987117528449943,0.8934412053440461,0.8999764202367408,0.0006165597539931987,0.10128824715500576,2.251160300002084,0.001016398553523084
PCA,16,16,62,LGBM,0.9941616205176944,0.8952630068908703,0.8987256850363075,0.8919761381666573,0.8989530869565705,0.0006032744730894548,0.10127431496369266,1.40318059999845,0.0029506436500912575
PCA,16,16,62,KNN,0.963343601885971,0.8231417577882816,0.7774086892427254,0.7507214046514793,0.7291731742796561,0.0037954648639537507,0.2225913107572745,0.006452300003729761,0.06097383016097745
PCA,16,16,62,MLP,0.992921428404657,0.8716716670643132,0.8951857710558475,0.8800677893010157,0.8954121371982927,0.0007384033820220209,0.10481422894415253,12.585724999997183,0.0005453620523166056
PCA,16,16,72,DT,0.9939459946464354,0.8863188371280192,0.8974284683056073,0.8889748672964984,0.8945112060227007,0.0006233394698000353,0.10257153169439263,0.7952361999996356,5.5442355793739904e-05
PCA,16,16,72,RF,0.9941410193198034,0.8895694006744581,0.8977768751467519,0.8905556352897472,0.8995869938318108,0.0006026695959241551,0.10222312485324828,3.660809300003166,0.0028206318250057266
PCA,16,16,72,XGB,0.9942165570454037,0.8966805162940131,0.8985309571584962,0.8927973517807324,0.8997534459110816,0.000595373868924347,0.10146904284150382,2.2344929999962915,0.0010792197090318644
PCA,16,16,72,LGBM,0.9941835951287781,0.8911476134975229,0.897998470159069,0.8913702490775546,0.8993025493136877,0.0005987564460994232,0.102001529840931,1.4108581000036793,0.0028461341852119
PCA,16,16,72,KNN,0.9633985384136803,0.8007248108237744,0.7781020138925365,0.7585468054786961,0.7302571083534034,0.003790890070463094,0.22189798610746342,0.007297700001799967,0.06116885716914545
PCA,16,16,72,MLP,0.9934570595498227,0.8733146285018865,0.8960328337250759,0.879657512492166,0.8977025014533918,0.0006711908453474446,0.10396716627492404,18.00893869999709,0.0003589663966997627
PCA,16,16,82,DT,0.9941410193198034,0.889202965176106,0.8974832155012763,0.8904649252446681,0.8958309698790184,0.000606974725157073,0.10251678449872374,0.8407775999949081,6.0156459227508205e-05
PCA,16,16,82,RF,0.9942330380037164,0.8902967252057963,0.897920850298427,0.8905375142296755,0.8996516708967258,0.0005934069004465691,0.10207914970157286,3.664623399999982,0.0027951812424714642
PCA,16,16,82,XGB,0.9941671141704653,0.8918798786634301,0.8978122007158327,0.8914752731534538,0.8998414662234067,0.0006003921906025929,0.10218779928416732,2.2572763999996823,0.0010128500658478836
PCA,16,16,82,LGBM,0.9941863419551635,0.8908519622492662,0.897416127925083,0.8909439706414656,0.8992444415401522,0.0005990639397240139,0.10258387207491693,1.4448243000006187,0.0030008355845827874
PCA,16,16,82,KNN,0.963358709431091,0.7973707545890779,0.7772882861920012,0.7577967195624067,0.7300439781104876,0.0037960796896656405,0.22271171380799876,0.007042099998216145,0.06163376302854727
PCA,16,16,82,MLP,0.9932441805049491,0.8725639131741838,0.8953486595319367,0.8799991498887648,0.8973510974962149,0.0006927332478196145,0.1046513404680633,21.885398400001577,0.0003679476949289717
